Sample	total	multidrug	peptide	tetracycline	quinolone	aminocoumarin	MLS	beta_lactam	aminoglycoside	rifamycin	phosphonic acid	diaminopyrimidine	phenicol
S283	0.563961428019985	0.430788011274701	0.678112158870126	0.688321304324565	0.708490680299286	0.614674918849411	0.199407269195893	0.757331659705939	0.887126129235075	0.665167532902536	0.22196614521671	0.302985894000298	0.279604710848864
S285	0.654523071068066	0.523009693441794	0.735576911694025	0.76481412897551	0.679458331212137	0.690598137971899	0.587804804442298	0.830743402696874	0.824109677942727	0.717171934320221	0.385737909425861	0	0.181558255897069
S287	0.568260317131171	0.414606885112434	0.582911745684933	0.707439335839843	0.609539190310889	0.740282959516599	0.452105650405861	0.7358646621325	0.913937547600914	0.693623667244388	0.251064789458423	0.394789614565757	0.29951170748587
S288	0.656009034361814	0.490557807505672	0.754153746815731	0.771460458900521	0.762610696747416	0.742246577561219	0.44716472483887	0.742256312322118	0.838016278294712	0.689638474379723	0.398352396514161	0.205658719820666	0.59815362273741
S289	0.590551008563422	0.467752348836336	0.64499686352626	0.687774493547689	0.714603539077147	0.731295112641837	0.420729894074097	0.750930102951477	0.771553016128342	0.651366259006708	0.233082403032978	0.614967042190338	0.429682360449703
S29	0.640902806463755	0.466472736177068	0.719604064015853	0.766898334460381	0.691217197834016	0.71581778711848	0.340254997833756	0.801795328839464	0.846661499800371	0.688595728020185	0.307927481732856	0.640361749506323	0.53679821584408
S290	0.46047064340058	0.359087032736653	0.421905255892962	0.642598882047627	0.602247967263645	0.636601733656246	0.482769623718692	0.75798806086578	0.865025370482314	0.661462689038273	0.163910245290409	0.155609556624321	0.667848482314575
S291	0.552791007534708	0.428962821226949	0.585266411188767	0.716149905890191	0.549683012032604	0.686742733745769	0.42273297606976	0.754625092813502	0.801404418176131	0.6878114315114	0.265525171979934	0.276690152326314	0.542373173421561
S292	0.584343993892536	0.454370051519175	0.606691180869126	0.712994730423154	0.729871129035517	0.726193979559105	0.347427985327608	0.788072188730427	0.852058774893104	0.690237963606562	0.202543305319696	0.35126042361741	0.420632355853931
S293	0.391385679356766	0.261652244934633	0.474409048421525	0.572246678260584	0.381362521417382	0.482834240311454	0.395617268772549	0.770475133683382	0.595724033304606	0.668438561240865	0.514010052573805	0.205803648258152	0.334123828457824
S295	0.632707686352218	0.512373070910596	0.670663847193816	0.752518603119087	0.768054092851345	0.668773675018236	0.350202957112682	0.808610806989605	0.904795481003281	0.682755400757569	0.340624674819679	0.337483316862449	0.500113397541541
S297	0.626360723669338	0.480115571319267	0.699828192498563	0.735484653166257	0.740277384089243	0.70702318864837	0.392256271822652	0.79261223547134	0.812296313807602	0.671745663520852	0.382731119791667	0.158729322516068	0.447769969482319
S298	0.721524920148648	0.549247418236106	0.841430691816999	0.860586946967511	0.837855645713574	0.758595903623287	0.624738848564475	0.735076807895693	0.879906916942498	0.679528866925962	0.521915673192606	0.337983536779734	0.459322445510291
S3	0.624362611060274	0.596964695284659	0.607192296049944	0.615311572463708	0.529339167825717	0.718407587627166	0.626234452976621	0.657340281181361	0.597713803521268	0.815964270280856	0.794477876798381	0.103182012542759	0.580699825928908
S300	0.633809296438432	0.479007985610685	0.703370858289594	0.761540038381205	0.727568273901521	0.806687278357251	0.285481127028116	0.778205330827131	0.868842464084141	0.699425926907247	0.392207880357931	0.150598474952152	0.552920461342747
S302	0.648522212054296	0.491854109116022	0.747667282452118	0.782739400424509	0.702007786397	0.718267906572192	0.392439030900501	0.723342963320891	0.838059586546819	0.683369447588968	0.308664392911779	0.516550722041422	0.523758076915086
S304	0.710672987152768	0.519593306927333	0.870681143511483	0.804885962784359	0.788892806456678	0.785589436653385	0.71268611401229	0.765516248720573	0.903404258116254	0.68160747164073	0.356537337615369	0.186328495368682	0.500292252389163
S305	0.701807934415637	0.515179132953303	0.813940786714753	0.835095194592491	0.724939568397235	0.811044671352802	0.45957624110739	0.824977001774237	0.919860362111812	0.664718496872187	0.203982562013364	0.385271908896377	0.461174730520135
S306	0.727292628326013	0.532824803325808	0.886347023415545	0.824949964010533	0.860341026487598	0.810098774506281	0.474123021975855	0.778696024397289	0.895079912379112	0.683016810906269	0.384023620109899	0.550515880415191	0.483237594521793
S31	0.638942231162085	0.58964657104614	0.603711813522998	0.675101528657114	0.549110308132361	0.729180325256554	0.610936036516687	0.660031578246271	0.668747774853969	0.817578475759068	0.886522127568547	0.156593563087439	0.605001278966708
S312	0.619806292801958	0.563768885289535	0.596906003358262	0.678683854218575	0.508000405033534	0.704478067470542	0.693077796159779	0.612302939923306	0.493606322393698	0.88507521881424	0.881692669500642	0.125065281726919	0.580378026423921
S315	0.714396374788751	0.58541345687838	0.81308640500698	0.847089259976259	0.808853905667526	0.797347681067844	0.503634380623344	0.737631387132882	0.836663166037118	0.692165709598031	0.487377888711968	0.699460092701065	0.665043252950934
S316	0.514014866935651	0.410446857009811	0.539959836820795	0.601809973770933	0.556013350772906	0.615530415929415	0.457219121344096	0.776163912351382	0.780503295369366	0.685899473723158	0.266009170953405	0.281681509927282	0.660845702881377
S317	0.596732615291876	0.456502896036789	0.60217979038173	0.720390297125822	0.619559369936965	0.69987353326636	0.517263480305304	0.846717438948933	0.883925724551849	0.67234975739431	0.312493548054093	0.187482914061364	0.308146238277243
S318	0.67652788347244	0.513291723262967	0.782375330460512	0.807249819831513	0.748610793383667	0.747533243599759	0.44491803788721	0.758829781775266	0.905238139018568	0.681685605045947	0.470386158081007	0.464185320145757	0.53086817707374
S319	0.733109239428	0.548107712175968	0.865692707465896	0.819142639511507	0.772457138740815	0.823839458255275	0.605118316781563	0.866049685304141	0.918274541571544	0.712882891724439	0.538518656023761	0.500074261102035	0.46518022793533
S32	0.627483363891762	0.596558960567626	0.595824538645121	0.674721954633502	0.547430490318153	0.70667303958491	0.525481695722174	0.638015668185402	0.713155365189044	0.809764276016657	0.870154981430734	0.337494009265669	0.607513177395279
S323	0.724117388444741	0.530817637587119	0.846567190193967	0.864469648388924	0.831214294170766	0.797530474547867	0.470327278814765	0.798321787135784	0.922100573382	0.6949572658683	0.287070678399092	0.198466722309809	0.767808967112025
S326	0.613550129935972	0.468381471760515	0.657667474531891	0.726157434202161	0.730881275415816	0.726270541695811	0.452404028076614	0.785401168796947	0.868894241448705	0.696173343953457	0.334462522183105	0.310271705805676	0.533942485037829
S327	0.602427045173835	0.472656053637181	0.665719349687358	0.69480213848876	0.65611239158354	0.740084766571651	0.40202118724571	0.781072760676794	0.851307475485143	0.694649445690003	0.364890644605912	0.211613702874849	0.564907410995143
S328	0.678592865776363	0.524186194776193	0.746764800648617	0.810961325237675	0.763972837588297	0.755372551953925	0.442149412120632	0.73667266333506	0.926420954479696	0.688651212789905	0.387738484270014	0.072395051503701	0.406570514417854
S329	0.592168117582953	0.48107670772124	0.610963444181378	0.738771966034091	0.618161275057312	0.663723756275673	0.449521156057955	0.798992137790596	0.870977217640092	0.703569868527365	0.307174557387161	0.296955777697534	0.62487299820988
S330	0.735176188894425	0.568551753843734	0.866402205095777	0.844725509746691	0.769345718860031	0.849487593480303	0.504925911845187	0.7933211043782	0.887081949414899	0.687362296494786	0.731649008421625	0.154447521275159	0.658242101121919
S332	0.610235951327051	0.57489645256355	0.596544436803861	0.622834689318123	0.512827279769129	0.710171000040495	0.562842734927445	0.606062112201734	0.617979903477371	0.812416733280043	0.789671497235373	0.351874304982602	0.580185468456045
S333	0.584583792965926	0.46351848185564	0.654929838178201	0.664028106032195	0.592677046516233	0.724241381588707	0.503766775771788	0.759594072962808	0.859894931540039	0.686646869670904	0.396287334217977	0.388266672914861	0.59477071340793
S334	0.577187116892624	0.43853485728313	0.650455587955683	0.726269505619426	0.639669210259633	0.769874137046479	0.389082299269947	0.741554392536577	0.875054310527849	0.677855114527066	0.224548406801636	0.209284268676094	0.331440826231729
S335	0.606074214269739	0.57455985547943	0.570443000882758	0.632263142764464	0.543614874705254	0.727426046460547	0.555177465941702	0.630653035437367	0.672624324752847	0.83119389929769	0.783727232116518	0.280566388079878	0.583084442730762
S336	0.583514449765822	0.446454587525055	0.64648378605895	0.677028103066964	0.636179764014819	0.745497463844086	0.39814334427403	0.788718833734502	0.850048118813483	0.672940128039052	0.279374735396368	0.203630415820201	0.48983608203429
S338	0.573130168633195	0.535730571177335	0.548689235487601	0.607750296844863	0.536048449111089	0.691289749005354	0.526953702067018	0.552553909861769	0.557006329656129	0.839440546426996	0.69928531478564	0.181961021722459	0.587794776853416
S339	0.639862590238264	0.485897255305276	0.735671445484066	0.72513690944686	0.76089078237207	0.79467180416016	0.394670610597175	0.788449188140341	0.902782238547382	0.690289532107942	0.353158810503005	0.318378404210199	0.511137985073025
S34	0.713125402022115	0.640819409946426	0.777309288049157	0.855615941248217	0.795300254836411	0.767708710703216	0.507249379358216	0.680780130474594	0.865223277345691	0.66765560465418	0.684700811501418	0.764957182347142	0.696964563430349
S341	0.655239637470458	0.502757324518624	0.752642076211489	0.76205321673428	0.733553695657583	0.765775382839227	0.478700077131896	0.783372124418366	0.880781639851451	0.694446083115307	0.285271665967946	0.182311269648126	0.402288587326176
S342	0.680786399430907	0.49870018778625	0.829517041911893	0.812277103110033	0.796178391929516	0.75511230865837	0.451795632416057	0.721135777389734	0.86842723330749	0.67838215979788	0.368692111684845	0.22949993539217	0.476388832855933
S343	0.631822318310476	0.496880147521429	0.696688782451777	0.784794735897717	0.684511264755769	0.769487527919654	0.36813607619065	0.754134081808292	0.901505660795133	0.680993790025385	0.383152737713586	0.107838678836534	0.5457634782847
S344	0.583666087805864	0.579507204872408	0.551856682089016	0.611407107176447	0.525247202449882	0.694890356043511	0.531181783348842	0.537875917358009	0.550130264871906	0.842340730565755	0.695740147702764	0.152766594314522	0.646542992038343
S345	0.6730586251316	0.61258974006209	0.712838012216914	0.767173588885607	0.697839278355651	0.724624213795892	0.514583398036791	0.723970669794151	0.777240113190228	0.679793576865895	0.570421614858394	0.633255071648249	0.644786899268626
S347	0.717319357680577	0.537413487657121	0.839789393851168	0.845698809758464	0.785882111240959	0.822682084986649	0.519926672943312	0.772588664408815	0.923058344335315	0.673282662440716	0.242751977561268	0.324970313883493	0.766704088409711
S348	0.622293433851473	0.467791574725418	0.709304169316043	0.727741483798583	0.656169714505039	0.779272604426016	0.439286166623683	0.791622089717995	0.887812892297975	0.676279705960724	0.350524865588486	0.258470652337207	0.524899887052059
S349	0.714892411330635	0.533306377126293	0.846913667972825	0.824530147984212	0.825657419374879	0.7665223979193	0.459333561957019	0.774308143945641	0.923810181592928	0.684828781311488	0.521997727434131	0.541749192119254	0.551797232232081
S35	0.637673723039324	0.593175793011256	0.643897586872689	0.663216881968835	0.528227923642338	0.729221946218095	0.582846601759174	0.625246126753009	0.721712924076324	0.794882931305105	0.899398080298086	0.253114319236851	0.578445276562261
S352	0.62998465057218	0.488779135735002	0.691330280230207	0.731524323311484	0.762474849567875	0.725458419889813	0.400868200255598	0.757956679436035	0.897222173082097	0.688630816056482	0.219997714606263	0.235790882739411	0.392385189061887
S353	0.657372989036543	0.531238701397688	0.738606543643709	0.683366752470229	0.759594182903022	0.755738168696822	0.412053945516925	0.789661744668063	0.906417596753153	0.69235611867703	0.439282887365207	0.30526047420753	0.451467350106487
S354	0.546055046967204	0.426875155297475	0.58495241310914	0.657917302118384	0.664188256936992	0.72820564738119	0.38582803756682	0.744494000531233	0.852647954655478	0.660337924806698	0.237177001677999	0.450800629512128	0.38261018076567
S357	0.644497698314398	0.506206211807257	0.723992071268882	0.73472597329321	0.668336777660383	0.805647238884177	0.426485200497757	0.767399674399391	0.910598257741957	0.704405096318741	0.499596260015857	0.342063078200745	0.576837773336369
S36	0.596348488000307	0.570189658077155	0.591474930645063	0.614067456573593	0.551998673550223	0.714464049960526	0.506959958961771	0.672237501522376	0.65769793380874	0.799143560178825	0.581510379349024	0.32901255165687	0.57925997827544
S360	0.654923053464591	0.509125933191965	0.73729226261139	0.760053108563263	0.603982383081292	0.808386838733126	0.467271207772104	0.825867310464559	0.861525428271104	0.696084341811297	0.363644699490714	0.278479350099723	0.545268542199489
S363	0.623530584685613	0.475588657651287	0.696039174630402	0.789464176030639	0.794992244626634	0.684956824657725	0.372473881028567	0.693512132192356	0.921547314219759	0.704924231117479	0.422647274116037	0.206885392255329	0.437090892618514
S366	0.553562905113083	0.422460095234886	0.584864542683039	0.670363642188748	0.609154023379153	0.690483420965028	0.450756143282951	0.736441809876592	0.851604448976891	0.67542136814675	0.301083968857473	0.47864694529855	0.453978434888008
S367	0.590331076962246	0.437094009780259	0.662518343992676	0.707128859494702	0.722964687687216	0.807953821263378	0.469387472262474	0.770954734480848	0.877158221165315	0.693659003289448	0.427213094308359	0.300772819356234	0.485799082231798
S368	0.661839863660885	0.513635247937209	0.752390370863245	0.767760827079241	0.764524748662656	0.758995125672461	0.44890590916513	0.757888243374669	0.869438264133537	0.66851153315894	0.521863076936327	0.395796176309303	0.436099279629524
S369	0.627860650705545	0.603402757941535	0.62708335640672	0.688561888986279	0.561647864189705	0.704924110227303	0.483606881866977	0.596343528345576	0.655557266009852	0.79026324598522	0.68515431224516	0.373837997660086	0.639245545077015
S370	0.568241203077627	0.467338172395545	0.613327178932127	0.634163232656299	0.647011591246364	0.736755832449361	0.352451377973677	0.776954921449334	0.863960410568815	0.652260694367177	0.253014604783093	0.228610855565777	0.612282786276548
S371	0.680337255179495	0.533218095479426	0.777082433485248	0.779157973356583	0.728439229873795	0.790443993359112	0.4575372031865	0.76743657808416	0.918174969593387	0.685974045232962	0.37697390786024	0.474252090508183	0.520963707039218
S372	0.679811470438717	0.533235925347506	0.778222648209122	0.811335749239474	0.757688789159217	0.796840847968057	0.366386219871567	0.751419307989834	0.884867230765836	0.678389085928024	0.331814294243896	0.244523389875248	0.52442953134836
S373	0.654870758083843	0.486093770728404	0.752267126290803	0.764926290845077	0.736521679707311	0.792460310279214	0.436605408613936	0.767820937526102	0.905735565131384	0.677376337761663	0.278876508028599	0.221485930725884	0.495863431019602
S374	0.660036664114633	0.5042021167634	0.75533028659764	0.731135618099807	0.719463199108009	0.790204051008423	0.434674915856089	0.757618217111551	0.874323232247599	0.705727773794461	0.464843910567538	0.349997545048363	0.578143246071889
S375	0.769499269615712	0.563329835393313	0.947565294931931	0.898770215906509	0.991900287105518	0.843725783240215	0.530919767133985	0.773493565520543	0.935062438636482	0.678169715049769	0.591946981510359	0.860959401931264	0.748430685708013
S377	0.580183638950317	0.560569697687671	0.551949503009288	0.598118752418957	0.522835373979024	0.714057119888676	0.507275570862539	0.616771359036362	0.552439490700316	0.84610858319694	0.585031634760828	0.272872628089069	0.512916539612869
S379	0.654168886101771	0.513032935287645	0.710979419503432	0.783079058934537	0.783967561194901	0.600298924439596	0.348038968712356	0.889132116620597	0.86594474379774	0.667893902408335	0.214787894520518	0.289451436025025	0.470409190772611
S38	0.435049545597223	0.404319518662132	0.44493993916585	0.427662385655491	0.395668228684597	0.621312589264667	0.386576721096472	0.676728024232355	0.586919494216594	0.891053948768186	0.294894630456101	0.24770420102968	0.59919339499967
S380	0.62950935292285	0.474620131488778	0.727532341182194	0.733598586467236	0.662447965081033	0.748013239738403	0.445740685654793	0.73627426589584	0.881539755499127	0.674566391442073	0.213335545210422	0.217169854805255	0.413979630647002
S381	0.618647212907849	0.459517071349904	0.735830126491125	0.724426238586978	0.619392857766557	0.766430588805599	0.581290567555074	0.767884129878595	0.871776760679453	0.686644615267989	0.337146163591269	0.541869671631172	0.538878276875059
S383	0.574715543289078	0.449154708606481	0.59645041762241	0.752105802592269	0.738150954272711	0.570378485232591	0.348365538604765	0.742766038024398	0.888077008330266	0.687131536166505	0.307342924076589	0.260544880437714	0.847854017640114
S387	0.441338819142391	0.356023915908981	0.467665627036027	0.513632505476642	0.580748240035107	0.55042599465262	0.431624427795599	0.697982496642781	0.81709921314377	0.638152100731054	0.229446208218522	0.185669368810558	0.474105743195098
S388	0.482495304058624	0.383301348265597	0.535528853285863	0.51358053441	0.415318958051674	0.689459227305764	0.570500200138014	0.615445955414136	0.625000511936307	0.685926533560652	0.353213870141959	0.233176973504899	0.651509361864731
S389	0.527176248107929	0.39662260470303	0.594499663641252	0.575272836538028	0.556665401761174	0.68038100038359	0.519672279322229	0.714682284146663	0.839125584617119	0.689303458151345	0.334699336280596	0.28771928411489	0.419922988258243
S39	0.521043568836194	0.487143229856465	0.500129146293501	0.590299191644672	0.527768297053962	0.648674679371362	0.477482016935811	0.622781803272469	0.60302774228716	0.784860239301281	0.501172805061872	0.245067557881155	0.612144662703176
S391	0.656276689350961	0.502319672328916	0.745707833058154	0.761353224677766	0.761655733011842	0.700848743067176	0.461653517778018	0.788848443426999	0.901163669967052	0.694042647641399	0.255380488480099	0.409183131404287	0.461837394114051
S392	0.603027520761859	0.473494928551958	0.673400061610491	0.713190730404652	0.692044121205481	0.722065073202625	0.441155481188881	0.773274182553058	0.804917497442975	0.667211086680984	0.240585166993411	0.192677412724977	0.235909162819462
S393	0.525867955339921	0.362935116171621	0.581114978483937	0.616290222602049	0.601187641956052	0.552907079706295	0.335481740552143	0.855926401300019	0.839337477476017	0.737622595875977	0.334569246364085	0.426701247375571	0.553341715833253
S394	0.658227525280688	0.505537323917128	0.720514328927046	0.761184152004127	0.814307468048	0.749516912686212	0.405696375882375	0.84440994512623	0.898401450736102	0.691450523436209	0.284692722211344	0.428885953324527	0.729601935341984
S395	0.660513045302642	0.475033977556166	0.80228063195147	0.776954689928849	0.737412106245405	0.760341581511442	0.581527084222186	0.772535892958919	0.878881243932561	0.667084095327468	0.690355604663224	0.25590214628717	0.688911198849321
S396	0.487749419793396	0.367066888175422	0.495640100505893	0.629611693228846	0.539683002025489	0.698391040861892	0.511998711845836	0.614717813678742	0.868969667131643	0.675700146099553	0.376653544521076	0.3215610704895	0.299337970334367
S397	0.628436026971733	0.478864993760874	0.7028614408534	0.761808132468487	0.704165642182941	0.760797398605911	0.325260322728038	0.734858585426383	0.866892848387071	0.69553368192675	0.328494395486432	0.68635135180168	0.426149558755225
S398	0.540771090610568	0.431307926844958	0.571632697975462	0.734191658901166	0.615709585702014	0.676113509496994	0.363548437016404	0.739476574493777	0.688034291568317	0.678289067935297	0.285582174451676	0.341238605859116	0.818561060632036
S399	0.68480593224669	0.463717870894828	0.797013179451012	0.788209883450433	0.84510060847838	0.804076058409497	0.490017083987644	0.750090196239616	0.953213196515527	0.731029430681251	0.242347462850099	0.40906697556866	0.636198106336489
S40	0.620760234289132	0.586866767379055	0.587709456019941	0.632991002375382	0.559981536648381	0.720905532694412	0.622337705943851	0.63358603238555	0.608690869465079	0.822396352165457	0.819636203764971	0.159693104678396	0.570315859000642
S400	0.577036120094331	0.450246137931284	0.574735827859316	0.691383170402866	0.676419302973346	0.809073745126297	0.281404663657595	0.656596050453595	0.86219070961718	0.597565703841148	0.147231634905338	0.102487394957983	0.804279349121118
S401	0.61037052824745	0.482268235237713	0.664749585333185	0.712317465491415	0.582452608110959	0.735971799953361	0.525055084655118	0.770880945605704	0.828041345849594	0.658886442226203	0.430018691588785	0.460453845068591	0.388067786908704
S402	0.601983544341917	0.473848270494879	0.658213378004648	0.782603909788319	0.677476505689747	0.769253941551582	0.338379912260197	0.694870587316654	0.890998347887656	0.700846029914609	0.300073968933048	0.0410955099093093	0.430844839691084
S403	0.565048521033087	0.467860126472744	0.614195011190657	0.675892324932644	0.681358445519023	0.590595525167119	0.508341690773691	0.795137517451205	0.912496091037205	0.651457615873806	0.245589430107943	0.193247999329618	0.736469948327441
S404	0.728077540560844	0.511724951677043	0.863642362200136	0.861502322801204	0.835761944121722	0.773882764717556	0.606170022242121	0.811700599360157	0.938833473842466	0.690419902496386	0.639533685873223	0.146031061259707	0.494663917525773
S405	0.50165246895643	0.386820307936562	0.5250497057335	0.607858220194704	0.630465697892999	0.626111345657787	0.498591509385215	0.731262110996903	0.764309764309764	0.694759132902396	0.237002141327623	0.212703040713618	0.270131501982279
S406	0.440186434033127	0.353704067080236	0.433827620365506	0.640301897820327	0.604199307863157	0.461149151015425	0.41361375642493	0.709491978547381	0.831881048790832	0.694122152033784	0.267571406198528	0.308070948982002	0.483743385015319
S407	0.569389897773935	0.395005334869594	0.594734430299938	0.686054782928497	0.731839012925969	0.604434374790357	0.634276054706794	0.842352359772671	0.934668026300978	0.700967847894339	0.14754385350653	0.841805851847998	0.390752186982808
S409	0.541408176487018	0.389994938935974	0.634210377545775	0.689016734296406	0.539693525537736	0.494420296894733	0.476709633377505	0.7026309645573	0.844109026249767	0.750969244886281	0.400087148446011	0.544425118892686	0.498981255093724
S41	0.603374167241589	0.566154362353722	0.589786467999679	0.643802137301189	0.532592053805964	0.656939593650782	0.554164549935702	0.592729658038306	0.550159148922924	0.885222357926933	0.710644256788737	0.264790661598464	0.569004457717657
S410	0.636515597377391	0.471150159441197	0.740373515245656	0.75635576466867	0.773260884647023	0.799607400910496	0.295187478500172	0.746662153925319	0.799873325400177	0.718776004236326	0.412993401788154	0.416455011033851	0.575785722000216
S411	0.545628326199206	0.438442961739773	0.540776682840612	0.692900658249211	0.545614919354839	0.634904906400868	0.563411064569851	0.794149772090337	0.785513172216845	0.702653158842956	0.308487624541697	0.353385868630486	0.289078060625904
S412	0.600676183247304	0.436015232666773	0.664073336519331	0.669416291199572	0.774418798515184	0.733292348676964	0.484424803484577	0.760608454190859	0.970569721485548	0.615364574708837	0.237467359178169	0.428658014086568	0.622498071908627
S413	0.58137869557692	0.433150602945672	0.617692387638836	0.669675797371629	0.658385127651365	0.655555644811465	0.427751655345625	0.803857653348374	0.873531946448613	0.727865677552716	0.402233791391731	0.386794469091027	0.530270999339959
S414	0.563775120274747	0.407124807438412	0.641871099383877	0.692440949938105	0.532219638727818	0.630909299383045	0.524951170904544	0.801114565677527	0.968140334242029	0.677259190065388	0.269535826293232	0.191933005531653	0.280430485394246
S416	0.476587729461301	0.406034724858317	0.507540529658101	0.505529961133365	0.54597031405978	0.590177508047411	0.46711637808963	0.641074101078322	0.835029625037842	0.702299040522404	0.171472122439833	0.308890218668666	0.673265919067337
S417	0.579409838441401	0.464658687680859	0.611103730796532	0.702358475172841	0.540279741269897	0.664552523888767	0.409497637438814	0.783046608484544	0.909732145460908	0.654790933217153	0.385995896423655	0.422106093472688	0.708493421193844
S418	0.484182221035683	0.375831800929407	0.568189183780891	0.546547801512157	0.506110308285164	0.561823605741576	0.384320111666861	0.64624901863478	0.792049677712834	0.663444953421693	0.249835918183862	0.192054626959964	0.247996121525533
S419	0.668091607608166	0.470741214262311	0.728652733061186	0.774259048004968	0.788649953457552	0.808408593564429	0.673097005109728	0.873130029396918	0.86131015982844	0.661224019046521	0.443907875185735	0	0.588523960150176
S420	0.61759457653573	0.462258276302659	0.670362595962757	0.746929302931774	0.738919316453268	0.666968457045414	0.389377938465496	0.825316418480897	0.918968073420928	0.696510190588438	0.330881322684601	0.0879127140130473	0.177102644621846
S421	0.66723245430805	0.520852484085188	0.760228942363062	0.754060671379955	0.698602236270816	0.720196664871897	0.317429821052701	0.773789012101713	0.915352783692742	0.717733932015639	0.115094855179952	0.250067094080811	0.501877588943518
S422	0.663284618931432	0.49500871006734	0.77352035079081	0.74076648534226	0.622419160501366	0.793358331862458	0.489754222291173	0.802300010515112	0.845425391525939	0.674745954193778	0.435242942104464	0.391967259158207	0.434056855308123
S425	0.709567479815599	0.531590314846952	0.815972876533471	0.786868011452061	0.799842157526074	0.807222957902007	0.442300785238917	0.797563307810374	0.921737212414855	0.687537225432138	0.565872392591032	0.42381669705859	0.512947526236882
S427	0.713883445227122	0.523785998394442	0.868411285231417	0.819060124081074	0.765182638050931	0.747749717947074	0.498146257589598	0.739283206423468	0.920144484118815	0.668885657335712	0.819026761390951	0.226378098409175	0.529990085233664
S43	0.59862371737954	0.562735349006703	0.578960920488891	0.583852420371402	0.565628598760655	0.719866077302539	0.552996039866497	0.575413501283945	0.655297520309642	0.753060371457738	0.784742315294926	0.203441508375972	0.600507653257442
S430	0.667382322024656	0.514165896910048	0.78193872435671	0.784647278114993	0.731877296760304	0.75118604610148	0.355595022736395	0.835330194503988	0.948994914154291	0.662908436503979	0.334541062801932	0.248839503776667	0.344344531312538
S431	0.509207513831125	0.428215191340701	0.538989509762629	0.653055558579843	0.611056527743192	0.528506987751743	0.3305803041409	0.731593389599857	0.784366913070219	0.677658775870043	0.0895540619846672	0.336909979064899	0.482966449502052
S432	0.651498602495288	0.495690066168011	0.737446736539812	0.724414268494802	0.655419547940964	0.842352668750724	0.362092675114887	0.677960734642179	0.906668403135774	0.701058604277371	0.277994605743297	0.34139166975652	0.327700972862263
S434	0.63562025702401	0.457521712774831	0.7709149710023	0.706556078957362	0.612848497568825	0.685680832467554	0.378633391890179	0.667242419910739	0.87485091989755	0.685483641873017	0.497758544163338	0.42014418411202	0.146562020133083
S435	0.553314004193498	0.443549790173881	0.571719685839531	0.654127819345289	0.670576487266782	0.610766475031445	0.417902131863526	0.794844912486464	0.851980110544681	0.696184216188304	0.317018072289157	0.304607921661259	0.502975160866256
S436	0.59941014681291	0.45912366759057	0.64005011802239	0.693654659875658	0.719653505196397	0.71331936766918	0.516474053931566	0.756570076622429	0.905077389647385	0.659487789849942	0.401548331122623	0.128532579716327	0.407495971970026
S438	0.580411620831593	0.417226124691189	0.67677919493788	0.685976496352224	0.651727349151363	0.705887949788501	0.372553685087145	0.726593474064424	0.79748655829807	0.688043426354824	0.494227845150489	0.261123958801739	0.606389550789868
S439	0.677937846189494	0.499372600173841	0.805263052203301	0.780071769186682	0.801909537768794	0.754807630182691	0.336454699283461	0.764083038639853	0.898216577797129	0.668040500212651	0.267032541539705	0.432415636069853	0.503382685703128
S44	0.58422589708145	0.530041830852187	0.57879012892524	0.610504851330655	0.522184167240757	0.711807890079278	0.545719011295672	0.650292694439072	0.636154293322332	0.776067279066804	0.66722842878759	0.228378185098799	0.552408248801495
S440	0.484543541522745	0.334510671965681	0.57062381013809	0.526849309245795	0.591782521141964	0.679301300427446	0.506861142674824	0.886812973674527	0.67855191871413	0.65749940033226	0.284459233186317	0.354803747000077	0.306042797541609
S443	0.57726079087312	0.449813603032106	0.619990473104825	0.657366114188319	0.676204932660772	0.718022757117459	0.354302834149284	0.776400226843227	0.869896416373396	0.709732916213645	0.272945456802879	0.263030620978041	0.551671788567916
S447	0.682437476712518	0.514832237871196	0.784287648712474	0.780215862345849	0.71335545390452	0.817294332928695	0.523876543035906	0.76583793741853	0.907129373314868	0.686566403368163	0.577286857853424	0.183837242901048	0.543983102940546
S45	0.509131415491202	0.469440106184807	0.490078007486084	0.571559377951288	0.508899868270818	0.531109757282446	0.471228257946823	0.656793589544247	0.633698753946258	0.761368588979253	0.558435902796345	0.237733904090245	0.562997902752734
S454	0.635682729844374	0.473523899545178	0.726967533694329	0.793630222399322	0.776594125531639	0.761393873063368	0.363047033640615	0.757884463161778	0.898774906824226	0.667789517640493	0.353111919959455	0.230662028932093	0.52813354851263
S455	0.632009950649704	0.575897589182713	0.643569087930093	0.721273231213019	0.815252292370696	0.587030119804615	0.579275263744374	0.797848924462231	0.833599892480344	0.640511163023883	0.606933093399315	0.447884788478848	0.678802619270346
S456	0.671690556065132	0.50513418712954	0.789854679849126	0.764911582078981	0.725078395522007	0.76192880279436	0.426320263081659	0.749698228483185	0.868899204042803	0.670657894942081	0.617088403837486	0.0895412519875154	0.591565845334467
S458	0.647751923620745	0.478427930010801	0.727947291708368	0.772905444580445	0.651705071530859	0.713906148916003	0.511183044975862	0.815005214755872	0.856877640206275	0.662546929316338	0.415857533654531	0.35370311616294	0.479544781094896
S459	0.367507506753642	0.294090317993477	0.408197909880583	0.503908766673591	0.464567121437501	0.33950783641591	0.41876346565643	0.698200894978417	0.80082821462135	0.704838653679668	0.112774548709932	0.233542685781382	0.675175744466613
